OBJECTID,Local Government Areas 2021 code,Local Government Areas 2021 name,Area in square kilometres,State and Territory 2021 code,State and Territory 2021 name,Lone person households (no.) (Data year: 2021),Group households (no.) (Data year: 2021),Family households (no.) (Data year: 2021),Total households (excluding visitor only and other non-classifiable households) (no.) (Data year: 2021),Average household size (no. of persons) (Data year: 2021),Couple families with children under 15 and/or dependent students (no.) (Data year: 2021),Couple families with non-dependent children only (no.) (Data year: 2021),Couple families without children (no.) (Data year: 2021),One parent families with children under 15 and/or dependent students (no.) (Data year: 2021),One parent families with non-dependent children only (no.) (Data year: 2021),Other families (no.) (Data year: 2021),Total families (no.) (Data year: 2021),Average family size (no. of persons) (Data year: 2021),Social marital status:Married in a registered marriage (no.) (Data year: 2021),Social marital status:Married in a de facto marriage (no.) (Data year: 2021),Social marital status:Not married (no.) (Data year: 2021),Registered marital status:Married (%) (Data year: 2021),Registered marital status:Never married (%) (Data year: 2021),Registered marital status:Widowed (%) (Data year: 2021),Registered marital status:Divorced (%) (Data year: 2021),Registered marital status:Separated (%) (Data year: 2021),Average number of children per family (for families with children) (no.) (Data year: 2021),Persons who did not provide child care (%) (Data year: 2021),Persons who cared for own child/children (%) (Data year: 2021),Persons who cared for other child/children (%) (Data year: 2021),Persons who cared for own or other child/children (%) (Data year: 2021),Unpaid child care not stated (%) (Data year: 2021),Persons who provided unpaid assistance to a person with a disability (%) (Data year: 2021),Persons undertaking voluntary work for an organisation or group (%) (Data year: 2021),Dwelling structure:Separate house (no.) (Data year: 2021),"Dwelling structure:Semi-detached, row or terrace house, townhouse etc. (no.) (Data year: 2021)",Dwelling structure:Flat or apartment (no.) (Data year: 2021),Dwelling structure:Other type of dwelling (no.) (Data year: 2021),Dwelling structure not stated (no.) (Data year: 2021),Total occupied private dwellings  (excluding visitor only and other non-classifiable households) (no.) (Data year: 2021),Occupied private dwellings:Owned outright (no.) (Data year: 2021),Occupied private dwellings:Owned with a mortgage (no.) (Data year: 2021),Occupied private dwellings:Rented (no.) (Data year: 2021),Occupied private dwellings:Other tenure type (no.) (Data year: 2021),Occupied private dwellings:Tenure type not stated (no.) (Data year: 2021),Occupied private dwellings:Owned outright (%) (Data year: 2021),Occupied private dwellings:Owned with a mortgage (%) (Data year: 2021),Occupied private dwellings:Rented (%) (Data year: 2021),Occupied private dwellings:Other tenure type (%) (Data year: 2021),Occupied private dwellings:Tenure type not stated (%) (Data year: 2021),Housing suitability:Dwellings with extra bedrooms needed (no.) (Data year: 2021),Housing suitability:Dwellings with bedrooms spare (no.) (Data year: 2021),Housing suitability:Dwellings with no bedrooms needed or spare (no.) (Data year: 2021),Count of homeless persons (no.) (Data year: 2021),"Homeless persons per 10,000 persons (rate) (Data year: 2021)",Median weekly household rental payment ($) (Data year: 2021),Median monthly household mortgage payment ($) (Data year: 2021),Households where mortgage repayments are less than or equal to 30% of imputed household income (no.) (Data year: 2021),Households where mortgage repayments are more than 30% of imputed household income (no.) (Data year: 2021),Households where rent payments are less than or equal to 30% of imputed household income (no.) (Data year: 2021),Households where rent payments are more than 30% of imputed household income (no.) (Data year: 2021),Households where mortgage repayments are less than or equal to 30% of imputed household income (%) (Data year: 2021),Households where mortgage repayments are more than 30% of imputed household income (%) (Data year: 2021),Households where rent payments are less than or equal to 30% of imputed household income (%) (Data year: 2021),Households where rent payments are more than 30% of imputed household income (%) (Data year: 2021),SEIFA Index of relative socio-economic disadvantage (IRSD):Rank within Australia (decile) (Data year: 2021),SEIFA Index of relative socio-economic advantage and disadvantage (IRSAD):Rank within Australia (decile) (Data year: 2021),SEIFA Index of education and occupation (IEO):Rank within Australia (decile) (Data year: 2021),SEIFA Index of economic resources (IER):Rank within Australia (decile) (Data year: 2021),SEIFA Index of relative socio-economic disadvantage (IRSD):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of relative socio-economic advantage and disadvantage (IRSAD):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of education and occupation (IEO):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of economic resources (IER):Rank within State or Territory (decile) (Data year: 2021),Households assigned to IHAD quartile 1 (most disadvantaged) (%) (Data year: 2021),Households assigned to IHAD quartile 2 (%) (Data year: 2021),Households assigned to IHAD quartile 3 (%) (Data year: 2021),Households assigned to IHAD quartile 4 (most advantaged) (%) (Data year: 2021),Census - Count of occupided private dwellings in scope for IHAD (Data year: 2021),Census - SEIFA Australia quartile ranking - index of relative socio-economic advantage and disadvantage (IRSAD) (Data year: 2021),Census - Percent of total dwellings out of scope for IHAD (%) (Data year: 2021),Persons who made a gift or donation deduction (no.) (Data year: 2022),Median value of gift and donation deductions ($) (Data year: 2022),Used one method of travel to work:Train (no.) (Data year: 2021),Used one method of travel to work:Tram (no.) (Data year: 2021),Used one method of travel to work:Bus (no.) (Data year: 2021),Used one method of travel to work:Ferry (no.) (Data year: 2021),Used one method of travel to work:Car (as driver) (no.) (Data year: 2021),Used one method of travel to work:Car (as passenger) (no.) (Data year: 2021),Used one method of travel to work:Taxi or ride-share service (no.) (Data year: 2021),Used one method of travel to work:Truck (no.) (Data year: 2021),Used one method of travel to work:Motor bike/scooter (no.) (Data year: 2021),Used one method of travel to work:Bicycle (no.) (Data year: 2021),Used one method of travel to work:Other (no.) (Data year: 2021),Used one method of travel to work:Walked only (no.) (Data year: 2021),Used one method of travel to work:Total persons (no.) (Data year: 2021),Used more than one method of travel to work:Total persons (no.) (Data year: 2021),"People who travelled to work using at least one form of public transport (train, tram, bus, ferry) (no.) (Data year: 2021)",People who travelled to work by car (as a driver or passenger) as at least one of their methods of travel (no.) (Data year: 2021),People who worked from home (no.) (Data year: 2021),People who were employed but did not go to work (no.) (Data year: 2021),Method of travel to work not stated (no.) (Data year: 2021),Total persons employed aged 15 years and over (no.) (Data year: 2021),Households with no motor vehicles (no.) (Data year: 2021),Households with one motor vehicle (no.) (Data year: 2021),Households with two motor vehicles (no.) (Data year: 2021),Households with three motor vehicles (no.) (Data year: 2021),Households with four or more motor vehicles (no.) (Data year: 2021),globalid,Shape__Area,Shape__Length
409,52870,Donnybrook-Balingup,1559.856,5,Western Australia,565,49,1691,2305,2.4,493,106,917,111,81,18,1726,2.8,2306,609,1457,52.3,28.1,5.4,10.4,3.6,1.9,68.6,16.6,6.8,7.1,1,12.7,23.2,2221,44,3,23,12,2305,996,867,337,68,33,43.2,37.6,14.6,3,1.4,48,1911,237,27,46,290,1562,589,123,187,105,67.9,14.2,55.5,31.2,6,6,5,9,6,6,4,8,27.4,27.9,27.9,16.7,2305,3,18.3,871,100,,,19,,1647,142,,23,4,8,42,108,1998,34,40,1822,315,390,34,2774,35,649,880,428,281,531ec390-0fe8-4529-83cc-a23f576b5da4,0.151641107874866,2.4292447484464
410,52940,Dowerin,1863.0851,5,Western Australia,104,6,176,282,2.3,62,7,92,17,4,,178,3,260,45,167,52.2,27.3,6.6,10.2,3.9,2.2,62.5,18.1,10.4,8.4,1.4,11.8,39.1,271,4,,10,,282,133,59,58,24,9,47.2,20.9,20.6,8.5,3.2,,227,27,,,150,687,50,,36,7,84.7,,62.1,12.1,6,7,8,5,5,6,8,4,35.1,31.9,20.2,11,282,3,32.7,52,100,,,5,,168,8,,6,,,11,24,227,8,3,176,54,34,,318,4,92,102,45,29,c9af948d-2143-462b-b6ca-a0dd8753d649,0.176149511695257,2.42573629077805
411,53010,Dumbleyung,2539.2249,5,Western Australia,71,9,162,235,2.3,58,3,88,8,,,161,2.9,236,56,113,58.5,28,3.5,7,3.9,1.9,54.1,20,7,18.7,0.9,8.7,34.4,224,8,,,,235,129,44,29,24,5,54.9,18.7,12.3,10.2,2.1,,196,17,,,150,515,31,3,19,5,70.5,6.8,65.5,17.2,8,8,9,8,7,8,8,7,30.8,26.9,26.4,20.3,227,3,32.5,79,54,,,,,149,3,,4,4,4,,30,202,,,161,79,25,,312,3,53,93,36,43,6331d03f-e371-41fd-ab3b-ddeaf7da121f,0.245610973316388,3.05361911093698
412,53080,Dundas,92886.3668,5,Western Australia,128,4,127,258,1.8,22,3,63,17,17,5,127,2.6,115,60,225,30.8,43.2,5.7,14,6.3,1.7,68.3,7.8,2.2,21.8,,8.3,10.5,248,4,,7,5,258,109,33,70,21,28,42.2,12.8,27.1,8.1,10.9,4,190,31,13,124,150,600,14,7,54,3,42.4,21.2,77.1,4.3,1,1,1,1,1,1,1,1,56.9,24.7,13.7,3.9,255,1,59.7,65,250,,,11,,107,19,,3,4,9,16,50,211,4,11,129,11,26,3,262,22,111,64,19,18,4b327d6e-a353-4afa-869e-1b87089d184c,8.86662199299144,21.2059229311945
413,53150,East Fremantle,3.1384,5,Western Australia,777,85,2058,2913,2.5,841,146,812,177,79,19,2075,3,2788,700,2224,48.1,34.5,5.2,9.5,2.7,1.8,64.7,20.6,8.9,4.6,1.1,14,22.4,1926,548,424,9,3,2913,1191,1017,652,25,20,40.9,34.9,22.4,0.9,0.7,27,2312,459,14,18,420,2600,734,139,398,188,72.2,13.7,61,28.8,10,10,10,10,10,10,10,10,14.3,22.4,24.5,38.9,2909,4,12.6,1504,240,46,,131,,2385,122,13,5,17,43,23,102,2884,136,292,2574,512,474,7,4016,124,1037,1197,371,168,60569fa9-1e87-4509-adb5-f9429d5a511d,0.00029965917701702,0.0769044714392536
414,53220,East Pilbara,372295.6721,5,Western Australia,430,45,1166,1644,2.9,590,52,405,146,51,24,1264,3.3,1248,777,1302,36.6,49.5,1.2,8.5,4.1,2,47.5,16.7,6.2,27.2,2.3,5.8,11.4,1491,58,38,33,28,1644,127,79,1220,166,49,7.7,4.8,74.2,10.1,3,118,1136,288,248,120,105,1083,64,5,935,58,81,6.3,76.6,4.8,3,5,5,2,2,4,4,2,26.7,37.3,27.7,8.2,1626,2,55.1,774,200,8,,776,,1792,352,21,45,21,48,546,424,4037,223,901,2296,95,439,60,4859,163,565,575,198,102,36ad3584-d007-48f0-8e4f-4a6ee8390851,32.5235694055073,33.7379698835125
415,53290,Esperance,44797.5456,5,Western Australia,1461,139,3389,4990,2.4,1134,229,1550,314,173,50,3441,2.9,4233,1350,3472,47.5,34.2,6,8.8,3.4,1.9,62.9,18.2,6.6,11.2,1.1,10.3,24.3,4339,413,95,72,67,4990,1766,1497,1403,239,88,35.4,30,28.1,4.8,1.8,83,3961,625,61,44,265,1560,1039,161,861,319,69.4,10.8,61.4,22.7,7,6,4,7,6,5,4,6,32.3,27.1,25.4,15.1,4966,3,27.5,1561,190,4,,42,,4314,265,8,67,36,69,66,252,5115,67,61,4639,572,704,53,6504,223,1524,1908,743,514,1bd70d70-5f43-4dc3-8a41-025d7b608b12,4.33338855319334,17.419767185228
416,53360,Exmouth,6488.2097,5,Western Australia,282,80,744,1097,2.5,275,33,365,45,28,5,758,2.9,837,430,824,40.9,44.6,2.5,9.5,2.4,1.8,65.2,19,4.2,10.4,1.3,6.9,24.3,856,25,50,146,17,1097,248,346,444,35,30,22.6,31.5,40.5,3.2,2.7,51,708,246,38,59,330,2103,200,54,259,94,57.8,15.6,58.3,21.2,9,8,6,7,9,8,5,6,27.6,27.5,28.4,15.9,1089,4,59.2,424,150,,,18,,967,76,,15,17,93,20,158,1369,28,25,1066,121,203,16,1733,20,335,413,167,137,1a581a9b-ebfc-40d0-b7f0-3e4d2f169626,0.569512862654619,7.00958496180453
417,53430,Fremantle,19.2892,5,Western Australia,4380,727,8042,13148,2.2,2612,466,3665,775,500,112,8131,2.8,9164,3883,10652,38,42.3,4.9,11.8,3.1,1.7,67.6,17.1,7.4,6.9,0.9,12.6,19.3,7871,2932,2154,160,31,13148,4307,4285,4168,222,168,32.8,32.6,31.7,1.7,1.3,253,9392,2862,201,64,370,2167,3217,513,2423,1234,75.1,12,58.1,29.6,9,9,10,7,9,10,10,5,23.3,22.2,25.6,28.9,13086,4,16.9,5933,202,489,,484,7,8907,613,58,56,73,374,181,661,11900,732,1592,9882,1857,2020,71,16569,1113,5448,4698,1158,562,c2bf068b-3240-4339-822e-b9754c0ce12f,0.00184199662635365,0.425229097706342
418,53570,Gingin,3208.3585,5,Western Australia,539,77,1412,2026,2.4,381,105,812,90,54,22,1459,2.7,1973,477,1409,51.5,30,4.8,10.1,3.7,1.9,69.5,14,7.2,8.7,0.5,11.1,19.5,1912,43,22,39,7,2026,870,695,329,91,48,42.9,34.3,16.2,4.5,2.4,53,1656,201,18,34,270,1700,424,104,184,72,61,15,55.9,21.9,5,5,3,8,5,4,3,8,31.3,27,27.9,13.9,2011,2,51.1,658,108,4,,78,,1261,171,6,39,10,14,68,139,1788,47,102,1470,292,314,42,2487,34,540,752,373,285,ec9f11b7-0291-49f3-bd72-f7e6e977ec4d,0.303605139650699,2.64622760918297
419,53640,Gnowangerup,4265.0423,5,Western Australia,115,8,312,437,2.5,125,23,137,15,10,3,319,3,453,105,262,54,29.9,4,7.7,3.9,2,60.8,22.2,7.6,8.2,1.4,13.2,40,425,4,,,5,437,186,92,97,53,9,42.6,21.1,22.2,12.1,2.1,8,346,39,,,180,780,74,9,68,9,80.4,9.8,70.1,9.3,7,7,7,8,6,7,7,7,29.1,26.3,28.4,16.4,433,3,35.5,126,300,,,3,,354,23,,6,,3,10,60,459,3,7,382,101,34,3,610,9,84,170,77,89,63b4f72d-7ca3-44dd-a8ee-78d263914883,0.416500074024498,3.64485888272151
420,53710,Goomalling,1835.4294,5,Western Australia,122,4,253,383,2.2,71,20,129,20,11,6,253,2.8,351,76,236,53.2,27.1,6.1,11.1,3,2,62.8,18.3,5.7,13.4,0.4,14.1,28.5,361,19,,4,,383,187,88,75,25,14,48.8,23,19.6,6.5,3.7,,318,35,,,200,1000,69,5,39,19,78.4,5.7,52,25.3,7,6,5,7,6,5,5,6,39.4,22.8,24.3,13.8,378,3,27.5,77,128,,,,,272,12,,8,,,6,33,330,5,,287,68,35,13,440,11,108,134,64,55,a1f50c0e-ddfc-4812-9efa-2431b2c98c78,0.173777691672058,2.28003599653416
421,53780,Gosnells,127.2976,5,Western Australia,9334,1346,31996,42675,2.8,13866,2886,10339,3423,2008,599,33116,3.2,44865,7640,38860,49.8,34.9,4.4,7.8,3.2,1.9,63.6,21.9,6.8,6.9,0.8,10.4,12,37916,3746,801,176,40,42675,11247,19426,10592,786,623,26.4,45.5,24.8,1.8,1.5,1356,33878,5454,297,24,330,1733,13744,2996,6119,3258,70.8,15.4,57.8,30.8,5,6,6,8,5,6,5,7,23.6,24.6,26.7,25.1,42456,3,9.9,20175,100,1213,,980,17,39379,2954,246,385,131,136,779,407,46623,2675,4480,43829,2920,5925,255,58391,1775,13766,16665,6264,3624,e29a8e0f-94e3-426c-903e-71857b81f2b8,0.0121577034742586,0.57766278606533
422,53800,Greater Geraldton,9909.0002,5,Western Australia,4020,399,9920,14338,2.4,3210,693,4238,1265,586,159,10147,2.9,11714,3718,11060,44.3,36.8,5.8,9.2,3.9,1.9,63.1,18.4,6.9,10.4,1.1,10.9,16.3,12367,1519,230,154,67,14338,4554,4998,4238,303,251,31.8,34.9,29.6,2.1,1.8,300,11738,1528,253,64,260,1519,3591,495,2620,1094,71.8,9.9,61.8,25.8,5,4,4,6,4,4,3,5,32.9,25.2,25.3,16.6,14245,2,20.9,4814,123,4,,204,5,12461,1032,31,160,95,163,214,390,14752,172,263,13640,781,2188,69,17963,679,4858,5457,2010,1101,01815a97-4bb7-4ebc-8174-284607decc9a,0.9137655831762,8.98109880081772
423,53920,Halls Creek,133045.9733,5,Western Australia,246,19,642,908,3.3,260,32,145,222,76,44,778,3.4,471,398,1340,27.6,60.9,3.2,4.7,3.8,2,48.5,11.7,17.1,15,7.9,16.1,9.3,740,80,15,48,30,908,64,12,661,106,70,7,1.3,72.8,11.7,7.7,224,370,221,326,669,90,1600,8,,481,53,66.7,,72.8,8,1,1,1,1,1,1,1,1,74.9,10.6,12.4,2.7,865,1,48,93,153,,,21,,275,67,,3,,,14,281,671,15,25,353,25,40,41,786,398,285,108,33,23,86c0f113-7743-4e6b-a819-108f31fbd08b,11.4258301026157,19.1459609867303
424,53990,Harvey,1727.607,5,Western Australia,2058,211,7815,10077,2.7,2868,583,3334,781,349,84,8001,3,10464,2498,7032,53,30.8,4.3,8.6,3.3,1.9,64,21.7,7.3,5.7,1.2,11.8,18.1,9503,360,47,149,13,10077,3264,4477,2036,190,110,32.4,44.4,20.2,1.9,1.1,161,8596,792,118,43,320,1733,3223,464,1168,598,72,10.4,57.4,29.4,7,6,3,10,6,5,3,9,24.2,23.6,32.7,19.5,10044,3,15.4,4792,100,3,,262,,9078,765,24,99,28,42,201,199,10708,219,386,10049,697,1797,65,13484,238,2719,4225,1737,1022,abb6bb49-d8a5-4a92-a049-3173c9064e60,0.166875466413558,2.34692818998202
425,54060,Irwin,2369.3298,5,Western Australia,437,26,973,1437,2.2,237,78,529,89,36,10,984,2.7,1261,332,935,51.7,26.6,6.7,11.1,3.9,1.8,67.8,14.2,5.2,11.7,1,10.5,21,1238,130,23,31,11,1437,650,355,345,41,38,45.2,24.7,24,2.9,2.6,22,1185,138,10,26,250,1537,217,48,175,118,61.1,13.5,50.7,34.2,5,4,2,6,4,3,2,5,40.9,26.4,22.9,10,1422,2,34.1,376,129,,,30,,851,67,,15,6,10,36,67,1076,12,26,934,133,219,25,1465,50,496,517,214,119,7bf75029-9fb0-4f59-80c6-f9b123dd6c68,0.220072886883145,2.26514741269488
426,54130,Jerramungup,6511.1803,5,Western Australia,140,3,283,424,2.4,109,12,141,15,4,,287,3,394,113,219,54.9,31,3.5,8.8,3,2.1,61.5,23.3,5,9.9,0.5,8.5,37.9,391,14,,19,4,424,164,99,106,53,,38.7,23.3,25,12.5,,11,333,40,4,35,186,1004,69,11,60,23,69.7,11.1,56.6,21.7,8,8,8,9,8,8,8,8,26,25.5,31.9,16.2,427,4,53.1,119,150,,,11,,289,21,,4,,,7,53,388,3,11,321,130,56,4,589,8,115,152,91,63,0159b7ee-9b14-47a6-a3dc-18d07e8cec77,0.63591451450543,5.02450543762418
427,54170,Joondalup,98.942,5,Western Australia,10704,1205,45607,57522,2.7,17969,4373,17825,3669,2171,456,46463,3,65867,11905,42616,54.6,30.8,4.1,7.8,2.7,1.8,64.2,21.9,9.2,3.7,1,11.2,16.1,50982,4900,1483,120,32,57522,20879,26203,9295,614,529,36.3,45.6,16.2,1.1,0.9,422,50129,4293,246,16,400,2080,19451,2880,5423,2764,74.2,11,58.3,29.7,10,9,9,10,10,10,9,10,15.1,22,26.6,36.3,57348,4,7.8,29911,120,3259,4,702,15,51230,3100,170,495,199,319,954,836,61286,3841,7432,56651,7941,10430,240,83741,1451,15938,25740,8972,4897,884c230d-2af7-4a12-8940-4ffe136b6fbe,0.0094208639302451,0.502512968118113
428,54200,Kalamunda,324.2958,5,Western Australia,4623,466,16165,21248,2.6,5983,1424,6515,1498,917,213,16548,3,22035,4839,16366,50.7,32.2,5,8.8,3.3,1.9,64.2,21.4,8.5,5,1,12.3,16.8,19923,1048,86,165,20,21248,7484,9588,3538,372,266,35.2,45.1,16.7,1.8,1.3,307,18111,1850,169,30,370,1907,6914,1219,2004,1097,72.1,12.7,56.6,31,9,9,8,10,9,9,7,10,19.1,24.9,28.6,27.3,21175,4,9.3,9669,150,125,,622,10,19557,1100,79,285,84,72,404,330,22661,593,1180,21147,2137,3464,114,28979,597,5847,8596,3526,2434,8a538ca6-84ab-4bf5-b5ab-a889f1480c10,0.0309535541632613,1.02474409038596
429,54280,Kalgoorlie-Boulder,95500.292,5,Western Australia,2725,369,6899,9991,2.6,2830,488,2551,711,342,114,7033,3.1,7747,3541,7592,41.1,43.7,3.1,8.2,3.9,1.9,60.3,21.4,5.3,11.9,1,7.1,12.5,8110,1569,125,150,26,9991,1832,4119,3667,140,234,18.3,41.2,36.7,1.4,2.3,236,7722,1444,283,93,300,1600,3211,308,2733,503,78,7.5,74.5,13.7,8,7,4,8,7,7,3,7,22.6,25.1,32.3,19.9,9896,3,25.3,4038,200,4,,361,14,10699,1150,94,132,63,80,127,460,13186,231,480,12072,387,1428,64,15298,479,3053,3859,1516,872,f7a923fb-229f-4f33-94c8-9f24fa8cb0d6,8.99926982268721,18.864203620687
430,54310,Karratha,15238.2934,5,Western Australia,1360,212,4741,6308,2.8,2460,236,1595,372,121,51,4826,3.2,5520,2689,4078,44.9,43.8,1.2,6.6,3.5,2,49.7,25.5,4.8,18.6,1.4,5.8,15.6,4951,893,330,97,34,6308,448,1518,3828,388,124,7.1,24.1,60.7,6.2,2,166,4799,955,104,38,285,2000,1171,134,2753,428,77.1,8.8,71.9,11.2,10,9,6,9,9,9,6,8,15.1,26,37,21.8,6271,4,37.6,3897,195,9,,355,,7475,752,29,70,61,65,162,378,9367,155,433,8365,279,1279,51,11129,211,1566,2768,1086,552,56b92edf-1c1a-403e-87e0-420703b62eea,1.3242001660642,21.5439577663067
431,54340,Katanning,1518.1854,5,Western Australia,422,58,983,1456,2.5,313,62,460,100,61,17,1010,3,1290,336,1180,47.4,37.1,6,6.6,3,2,67.6,15.7,5.4,10.5,0.9,11.5,20.5,1313,126,5,5,6,1456,481,445,437,46,40,33,30.6,30,3.2,2.7,59,1103,210,23,57,200,1055,323,68,311,78,72.6,15.3,71.2,17.8,2,2,1,3,2,2,1,2,40.3,27.1,22.6,9.8,1444,1,21.8,442,103,,,66,,1223,144,,16,3,3,17,87,1562,20,70,1382,100,118,21,1816,104,468,493,203,146,c3674912-d7cb-4ff7-9070-c5ed4e3cfb62,0.147554405200026,2.07145778053126
432,54410,Kellerberrin,1915.433,5,Western Australia,143,12,281,436,2.2,73,24,148,20,17,3,283,2.8,345,113,320,45.5,32.2,7.6,10.7,3.5,1.8,69.6,11.4,4.2,13.2,0.9,12.4,22.7,400,12,19,3,3,436,193,106,96,33,10,44.3,24.3,22,7.6,2.3,7,340,57,7,63,160,867,73,16,58,21,68.9,15.1,60.4,21.9,2,2,2,2,2,2,2,2,46.3,21.8,21.8,11.3,432,1,31.4,107,159,,,3,,263,14,,13,3,,6,46,355,5,10,283,49,53,13,472,32,122,137,72,63,199d10df-04a5-41e6-8b77-8125ef377770,0.181996848279141,2.23096026560091
433,54480,Kent,5624.5818,5,Western Australia,52,4,111,174,2.6,66,3,45,,5,,119,3.3,171,45,83,54.1,35.7,2.2,5.9,2.4,2.1,58.1,25.7,2.7,13.5,2.4,8.1,34.9,167,,,,,174,77,18,42,32,,44.3,10.3,24.1,18.4,,,129,18,,,105,230,11,,28,4,61.1,,66.7,9.5,10,9,9,10,10,9,9,9,21.8,28.7,21.3,27,174,4,35,47,50,,,3,,133,,,4,,,8,29,179,,8,134,54,12,10,258,,33,51,35,43,a77d8c2a-1e2a-43e6-a6cd-c48cde062a53,0.546059347422897,4.61085119593375
434,54550,Kojonup,2930.9925,5,Western Australia,251,17,467,737,2.3,168,41,221,33,14,,475,3,676,166,459,53.8,29.4,6.3,6.5,3.7,2,64.2,18.8,6.5,8.9,1,11.6,35.1,696,30,,5,3,737,305,156,192,57,27,41.4,21.2,26.1,7.7,3.7,9,591,67,4,22,200,1073,114,15,126,38,73.1,9.6,65.6,19.8,7,7,8,7,6,7,8,6,32.7,25.6,23.8,18.3,727,3,29.9,361,61,,,11,,514,43,,10,,4,16,76,673,8,11,560,180,97,11,967,34,180,253,116,135,b31ceb26-bb48-4040-95fd-aff9eadf6d55,0.28571539875702,2.87759088643462
435,54620,Kondinin,7440.8016,5,Western Australia,99,9,202,297,2.2,62,6,103,19,9,3,199,2.8,277,60,174,51,29.5,5.1,8.4,4.6,1.9,63.2,17,7.3,11.5,1.4,13.1,38.3,282,6,,4,,297,136,49,76,24,10,45.8,16.5,25.6,8.1,3.4,4,236,35,4,36,148,650,30,,57,13,61.2,,75,17.1,5,6,7,7,5,5,6,5,35.9,22.9,27.2,12.3,301,3,35.5,70,103,,,5,,217,13,,8,,11,13,54,322,6,10,238,84,34,7,459,10,92,100,48,42,7e4aa4cd-89ba-45f1-b2c7-9ef71c379f71,0.713434090479495,5.31490599846367
436,54690,Koorda,2832.313,5,Western Australia,56,4,94,157,2.2,29,3,53,3,,,95,2.9,142,33,90,57,24.2,3.3,12.6,3,2.1,66.9,19.9,6,4,,11.6,30.1,154,,,,,157,84,27,26,9,9,53.5,17.2,16.6,5.7,5.7,,134,6,6,169,129,748,15,,15,5,55.6,,57.7,19.2,6,5,3,6,5,4,2,4,39.5,27.4,20.4,12.7,157,2,38.2,35,240,,,3,,102,3,,6,,,,12,124,,,100,36,22,5,193,5,58,47,16,25,837c18a5-15da-42d6-bf38-ad1b6ec216aa,0.266376957634748,2.65703707723089
437,54760,Kulin,4718.9219,5,Western Australia,73,6,197,270,2.5,76,6,102,7,8,,196,2.9,290,69,121,61.5,25.8,3.3,5.8,2.5,2,58.2,20.8,7.4,11.6,0.7,9.6,41.5,258,4,,4,5,270,147,44,51,27,,54.4,16.3,18.9,10,,,205,31,,,169,546,33,,36,9,75,,70.6,17.6,9,9,9,10,9,9,9,9,24.1,24.4,31.5,22.6,270,4,32.1,64,340,,,4,,176,4,,5,,3,17,53,263,3,4,185,91,41,,404,3,56,91,44,58,97464c78-945a-4e8d-9920-a4060c5edc9f,0.453882441549013,5.14742326584985
438,54830,Kwinana,120.0123,5,Western Australia,3588,533,11540,15666,2.7,4977,800,3640,1518,766,196,11898,3.1,13619,4355,13181,43.4,40.7,3.4,8.4,4.1,1.9,58.7,24.6,6.3,9.2,1.1,9.9,10.9,14566,552,529,9,7,15666,2571,8400,4324,126,242,16.4,53.6,27.6,0.8,1.5,391,12596,1838,140,31,315,1724,5998,1138,2481,1318,71.4,13.5,57.4,30.5,5,5,4,7,4,5,4,6,24,24.6,28.5,22.9,15589,2,11.5,7700,100,900,,365,4,13451,1025,49,131,42,25,356,183,16538,1179,2305,15115,1050,2524,88,21377,773,5400,6265,1979,1013,a87dcc77-255d-4626-a744-c0f97803c955,0.011481732915172,0.494821970378791
439,54900,Lake Grace,11886.3198,5,Western Australia,133,8,320,469,2.4,127,18,159,13,10,3,321,3,478,111,241,56.2,29.1,4,7.4,3.2,2,63.2,22.4,6.1,7.5,0.4,9,37.1,438,18,3,4,4,469,212,92,97,56,15,45.2,19.6,20.7,11.9,3.2,4,363,44,3,24,180,1000,68,4,58,11,73.9,4.3,59.8,11.3,9,9,9,9,9,9,9,9,25.4,27.8,27.1,19.2,468,4,37.9,114,150,,,5,,376,25,,18,,8,5,81,518,10,8,404,153,57,8,744,14,112,188,59,92,7682e770-41cf-4ca3-bfd0-ec6997fd0723,1.14760963962681,6.42807448176943
440,54970,Laverton,179993.971,5,Western Australia,64,,115,183,2.5,32,7,50,25,4,9,120,3.1,86,79,183,31.2,54.2,1.5,9.6,4.2,2.3,48,11.4,3.5,37.6,0.3,4.6,6.6,149,18,4,5,7,183,26,14,108,24,11,14.2,7.7,59,13.1,6,18,121,32,52,133,80,413,11,,84,11,78.6,,77.8,10.2,1,1,3,1,1,1,2,1,64.2,16.8,17.9,0,179,1,55.8,29,125,,,77,,164,47,4,3,,4,94,59,452,35,93,230,9,25,4,518,33,75,34,22,9,3fc74d2e-bca4-4a0f-847f-af3c53bb20c9,16.4971402185713,21.4276491690457
441,55040,Leonora,31915.0562,5,Western Australia,99,4,209,314,2.5,75,13,89,25,10,6,210,3.1,227,115,215,36.9,48.3,1.9,8.1,4.5,2.2,45.2,14.6,4.2,34.7,1.1,4.4,10,248,18,7,29,9,314,57,26,143,63,25,18.2,8.3,45.5,20.1,8,17,207,55,30,80,93,683,20,3,102,8,76.9,11.5,71.3,5.6,3,3,1,2,3,3,1,2,37.7,37.3,21.8,6.8,308,2,62.6,143,200,,,81,,254,40,,8,,3,73,86,552,25,88,314,17,71,10,669,38,119,101,29,6,181888d4-c667-4f51-babc-6a968c3ff8c7,2.93370105900249,11.3599564124318
